institute,program,paper,category,round,openScore,closeScore
IIT Hyderabad,Ophthalmic Engineering,,SC,3,350,350
IIT Hyderabad,Power Electronics and Power Systems,,GEN,3,701,736
IIT Hyderabad,Power Electronics and Power Systems,,OBC,3,673,689
IIT Hyderabad,Power Electronics and Power Systems,,EWS,3,673,674
IIT Hyderabad,Power Electronics and Power Systems,,SC,3,539,543
IIT Hyderabad,Power Electronics and Power Systems,,ST,3,448,527
IIT Hyderabad,Quantum and Solid State Devices,,GEN,3,635,647
IIT Hyderabad,Quantum and Solid State Devices,,OBC,3,565,590
IIT Hyderabad,Quantum and Solid State Devices,,EWS,3,573,573
IIT Hyderabad,Quantum and Solid State Devices,,SC,3,467,467
IIT Hyderabad,Quantum and Solid State Devices,,ST,3,346,346
IIT Hyderabad,Robotics and Intelligent System Engineering,,GEN,3,670,708
IIT Hyderabad,Robotics and Intelligent System Engineering,,EWS,3,640,644
IIT Hyderabad,Robotics and Intelligent System Engineering,,SC,3,466,477
IIT Hyderabad,Semiconductor Materials and Devices,,GEN,3,653,767
IIT Hyderabad,Semiconductor Materials and Devices,,OBC,3,571,610
IIT Hyderabad,Semiconductor Materials and Devices,,SC,3,412,421
IIT Hyderabad,Semiconductor Materials and Devices,,ST,3,354,354
IIT Hyderabad,Smart Mobility,,GEN,3,592,744
IIT Hyderabad,Smart Mobility,,OBC,3,642,718
IIT Hyderabad,Smart Mobility,,EWS,3,688,688
IIT Hyderabad,Smart Mobility,,SC,3,383,452
IIT Hyderabad,Smart Mobility,,ST,3,444,444
IIT Hyderabad,Structural Engineering,,GEN,3,700,905
IIT Hyderabad,Structural Engineering,,GEN-PwD,3,250,250
IIT Hyderabad,Structural Engineering,,OBC,3,678,696
IIT Hyderabad,Structural Engineering,,EWS,3,659,659
IIT Hyderabad,Structural Engineering,,SC,3,528,548
IIT Hyderabad,Structural Engineering,,ST,3,586,586
IIT Hyderabad,Sustainable Engineering,,GEN,3,622,744
IIT Hyderabad,Sustainable Engineering,,OBC,3,560,570
IIT Hyderabad,Sustainable Engineering,,EWS,3,499,499
IIT Hyderabad,Sustainable Engineering,,SC,3,457,457
IIT Hyderabad,Sustainable Engineering,,ST,3,279,279
IIT Hyderabad,Systems and Control,,GEN,3,765,799
IIT Hyderabad,Systems and Control,,OBC,3,713,748
IIT Hyderabad,Systems and Control,,EWS,3,712,732
IIT Hyderabad,Systems and Control,,SC,3,539,543
IIT Hyderabad,Systems and Control,,ST,3,500,514
IIT Hyderabad,Techno-Entrepreneurship,,GEN,3,664,704
IIT Hyderabad,Techno-Entrepreneurship,,OBC,3,635,635
IIT Hyderabad,Techno-Entrepreneurship,,EWS,3,628,628
IIT Hyderabad,Techno-Entrepreneurship,,SC,3,413,552
IIT Hyderabad,Techno-Entrepreneurship,,ST,3,338,338
IIT Hyderabad,Thermo-fluid Engineering,,GEN,3,675,763
IIT Hyderabad,Thermo-fluid Engineering,,OBC,3,635,663
IIT Hyderabad,Thermo-fluid Engineering,,EWS,3,663,667
IIT Hyderabad,Thermo-fluid Engineering,,SC,3,497,497
IIT Hyderabad,Thermo-fluid Engineering,,ST,3,330,352
IIT Hyderabad,Transportation Engineering,,GEN,3,712,712
IIT Hyderabad,Transportation Engineering,,OBC,3,678,678
IIT Hyderabad,Transportation Engineering,,ST,3,499,499
IIT Hyderabad,Additive Manufacturing,,GEN,4,556,563
IIT Hyderabad,Additive Manufacturing,,OBC,4,528,549
IIT Hyderabad,Additive Manufacturing,,EWS,4,499,499
IIT Hyderabad,Additive Manufacturing,,SC,4,400,406
IIT Hyderabad,Aerospace Engineering,,GEN,4,632,656
IIT Hyderabad,Aerospace Engineering,,OBC,4,611,622
IIT Hyderabad,Aerospace Engineering,,EWS,4,631,631
IIT Hyderabad,Aerospace Engineering,,SC,4,445,445
IIT Hyderabad,Artificial Intelligence,,GEN,4,839,847
IIT Hyderabad,Artificial Intelligence,,OBC,4,797,797
IIT Hyderabad,Artificial Intelligence,,OBC-PwD,4,323,323
IIT Hyderabad,Artificial Intelligence,,EWS,4,794,794
IIT Hyderabad,Artificial Intelligence,,ST,4,546,546
IIT Hyderabad,Chemical Engineering,,GEN,4,482,598
IIT Hyderabad,Chemical Engineering,,OBC,4,438,532
IIT Hyderabad,Chemical Engineering,,EWS,4,442,442
IIT Hyderabad,Chemical Engineering,,SC,4,315,354
IIT Hyderabad,Chemical Engineering,,ST,4,267,364
IIT Hyderabad,Climate Change,,GEN,4,590,610
IIT Hyderabad,Climate Change,,OBC,4,542,564
IIT Hyderabad,Climate Change,,EWS,4,463,463
IIT Hyderabad,Climate Change,,SC,4,424,424
IIT Hyderabad,"Communications,Signal Processing and Learning",,GEN,4,698,745
IIT Hyderabad,"Communications,Signal Processing and Learning",,OBC,4,667,698
IIT Hyderabad,"Communications,Signal Processing and Learning",,EWS,4,686,698
IIT Hyderabad,"Communications,Signal Processing and Learning",,SC,4,506,510
IIT Hyderabad,"Communications,Signal Processing and Learning",,ST,4,424,432
IIT Hyderabad,Computer Science and Engineering,,GEN,4,831,868
IIT Hyderabad,Computer Science and Engineering,,OBC,4,784,807
IIT Hyderabad,Computer Science and Engineering,,OBC-PwD,4,343,343
IIT Hyderabad,Computer Science and Engineering,,EWS,4,794,797
IIT Hyderabad,Computer Science and Engineering,,SC,4,643,668
IIT Hyderabad,Computer Science and Engineering,,ST,4,546,560
IIT Hyderabad,Energy Science and Technology,,GEN,4,560,577
IIT Hyderabad,Energy Science and Technology,,OBC,4,542,543
IIT Hyderabad,Energy Science and Technology,,EWS,4,525,525
IIT Hyderabad,Energy Science and Technology,,SC,4,341,342
IIT Hyderabad,Environmental Engineering,,GEN,4,599,605
IIT Hyderabad,Environmental Engineering,,OBC,4,514,529
IIT Hyderabad,Environmental Engineering,,SC,4,434,434
IIT Hyderabad,E-waste Resource Engineering and Management,,GEN,4,389,452
IIT Hyderabad,E-waste Resource Engineering and Management,,OBC,4,342,383
IIT Hyderabad,E-waste Resource Engineering and Management,,EWS,4,367,367
IIT Hyderabad,E-waste Resource Engineering and Management,,SC,4,314,337
IIT Hyderabad,Geotechnical Engineering,,GEN,4,605,633
IIT Hyderabad,Geotechnical Engineering,,OBC,4,565,577
IIT Hyderabad,Geotechnical Engineering,,EWS,4,573,573
IIT Hyderabad,Geotechnical Engineering,,SC,4,588,588
IIT Hyderabad,Hydraulics and Water Resources Engineering,,GEN,4,498,502
IIT Hyderabad,Hydraulics and Water Resources Engineering,,OBC,4,490,495
IIT Hyderabad,Hydraulics and Water Resources Engineering,,EWS,4,472,472
IIT Hyderabad,Integrated Design & Manufacturing,,GEN,4,656,687
IIT Hyderabad,Integrated Design & Manufacturing,,OBC,4,625,629
IIT Hyderabad,Integrated Design & Manufacturing,,EWS,4,629,629
IIT Hyderabad,Integrated Design & Manufacturing,,SC,4,447,481
IIT Hyderabad,Lightweighting Engineering,,GEN,4,367,399
IIT Hyderabad,Materials Science and Metallurgical Engineering,,GEN,4,499,525
IIT Hyderabad,Materials Science and Metallurgical Engineering,,OBC,4,463,487
IIT Hyderabad,Materials Science and Metallurgical Engineering,,EWS,4,394,402
IIT Hyderabad,Materials Science and Metallurgical Engineering,,SC,4,321,402
IIT Hyderabad,Materials Science and Metallurgical Engineering,,ST,4,257,294
IIT Hyderabad,Mechanics & Design,,GEN,4,694,729
IIT Hyderabad,Mechanics & Design,,OBC,4,680,694
IIT Hyderabad,Mechanics & Design,,EWS,4,675,694
IIT Hyderabad,Mechanics & Design,,SC,4,463,497
IIT Hyderabad,Mechanics & Design,,ST,4,314,396
IIT Hyderabad,Medical Biotechnology,,GEN,4,747,826
IIT Hyderabad,Medical Biotechnology,,OBC,4,604,643
IIT Hyderabad,Medical Biotechnology,,EWS,4,618,634
IIT Hyderabad,Medical Biotechnology,,SC,4,487,487
IIT Hyderabad,Medical Biotechnology,,ST,4,337,337
IIT Hyderabad,Medical Device Innovation,,GEN,4,556,565
IIT Hyderabad,Medical Device Innovation,,OBC,4,502,516
IIT Hyderabad,Medical Device Innovation,,EWS,4,526,526
IIT Hyderabad,Medical Device Innovation,,SC,4,337,337
IIT Hyderabad,"Medical Sensing, Analytics & Simulation (MedSAS)",,GEN,4,618,651
IIT Hyderabad,"Medical Sensing, Analytics & Simulation (MedSAS)",,OBC,4,536,611
IIT Hyderabad,"Medical Sensing, Analytics & Simulation (MedSAS)",,EWS,4,406,406
IIT Hyderabad,"Medical Sensing, Analytics & Simulation (MedSAS)",,SC,4,312,314
IIT Hyderabad,Microelectronics & VLSI,,GEN,4,792,811
IIT Hyderabad,Microelectronics & VLSI,,OBC,4,749,764
IIT Hyderabad,Microelectronics & VLSI,,EWS,4,775,775
IIT Hyderabad,Microelectronics & VLSI,,SC,4,649,649
IIT Hyderabad,Microelectronics & VLSI,,ST,4,580,580
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,GEN,4,759,761
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,OBC,4,597,611
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,EWS,4,576,576
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,SC,4,487,487
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,ST,4,345,345
IIT Hyderabad,Network and Information Security,,GEN,4,780,804
IIT Hyderabad,Network and Information Security,,EWS,4,757,760
IIT Hyderabad,Network and Information Security,,SC,4,598,598
IIT Hyderabad,Ophthalmic Engineering,,GEN,4,367,442
IIT Hyderabad,Ophthalmic Engineering,,OBC,4,329,329
IIT Hyderabad,Power Electronics and Power Systems,,GEN,4,673,704
IIT Hyderabad,Power Electronics and Power Systems,,OBC,4,653,669
IIT Hyderabad,Power Electronics and Power Systems,,EWS,4,649,673
IIT Hyderabad,Power Electronics and Power Systems,,SC,4,539,539
IIT Hyderabad,Power Electronics and Power Systems,,ST,4,527,527
IIT Hyderabad,Quantum and Solid State Devices,,GEN,4,612,635
IIT Hyderabad,Quantum and Solid State Devices,,OBC,4,565,590
IIT Hyderabad,Quantum and Solid State Devices,,SC,4,467,467
IIT Hyderabad,Quantum and Solid State Devices,,ST,4,299,299
IIT Hyderabad,Robotics and Intelligent System Engineering,,GEN,4,670,670
IIT Hyderabad,Robotics and Intelligent System Engineering,,EWS,4,640,644
IIT Hyderabad,Robotics and Intelligent System Engineering,,SC,4,456,477
IIT Hyderabad,Semiconductor Materials and Devices,,GEN,4,641,686
IIT Hyderabad,Semiconductor Materials and Devices,,OBC,4,565,571
IIT Hyderabad,Semiconductor Materials and Devices,,SC,4,402,412
IIT Hyderabad,Smart Mobility,,GEN,4,586,717
IIT Hyderabad,Smart Mobility,,OBC,4,642,704
IIT Hyderabad,Smart Mobility,,EWS,4,688,688
IIT Hyderabad,Smart Mobility,,SC,4,440,440
IIT Hyderabad,Smart Mobility,,ST,4,423,423
IIT Hyderabad,Structural Engineering,,OBC,4,670,674
IIT Hyderabad,Structural Engineering,,EWS,4,659,659
IIT Hyderabad,Structural Engineering,,SC,4,548,548
IIT Hyderabad,Structural Engineering,,ST,4,518,518
IIT Hyderabad,Sustainable Engineering,,GEN,4,622,622
IIT Hyderabad,Sustainable Engineering,,OBC,4,553,570
IIT Hyderabad,Sustainable Engineering,,EWS,4,499,499
IIT Hyderabad,Sustainable Engineering,,SC,4,445,445
IIT Hyderabad,Systems and Control,,GEN,4,732,745
IIT Hyderabad,Systems and Control,,OBC,4,690,706
IIT Hyderabad,Systems and Control,,EWS,4,698,698
IIT Hyderabad,Systems and Control,,SC,4,526,531
IIT Hyderabad,Systems and Control,,ST,4,432,448
IIT Hyderabad,Techno-Entrepreneurship,,GEN,4,647,647
IIT Hyderabad,Techno-Entrepreneurship,,EWS,4,493,493
IIT Hyderabad,Techno-Entrepreneurship,,SC,4,381,381
IIT Hyderabad,Thermo-fluid Engineering,,GEN,4,667,680
IIT Hyderabad,Thermo-fluid Engineering,,OBC,4,625,645
IIT Hyderabad,Thermo-fluid Engineering,,EWS,4,604,608
IIT Hyderabad,Thermo-fluid Engineering,,SC,4,483,483
IIT Hyderabad,Thermo-fluid Engineering,,ST,4,323,352
IIT Hyderabad,Transportation Engineering,,OBC,4,663,663
IIT Hyderabad,Additive Manufacturing,,GEN,5,556,563
IIT Hyderabad,Additive Manufacturing,,OBC,5,528,549
IIT Hyderabad,Additive Manufacturing,,EWS,5,499,499
IIT Hyderabad,Additive Manufacturing,,SC,5,397,406
IIT Hyderabad,Aerospace Engineering,,GEN,5,625,632
IIT Hyderabad,Aerospace Engineering,,OBC,5,608,611
IIT Hyderabad,Aerospace Engineering,,EWS,5,597,597
IIT Hyderabad,Aerospace Engineering,,SC,5,421,428
IIT Hyderabad,Artificial Intelligence,,GEN,5,837,846
IIT Hyderabad,Artificial Intelligence,,OBC,5,790,790
IIT Hyderabad,Artificial Intelligence,,EWS,5,784,784
IIT Hyderabad,Artificial Intelligence,,ST,5,546,546
IIT Hyderabad,Chemical Engineering,,GEN,5,467,526
IIT Hyderabad,Chemical Engineering,,OBC,5,438,526
IIT Hyderabad,Chemical Engineering,,SC,5,286,340
IIT Hyderabad,Chemical Engineering,,ST,5,257,257
IIT Hyderabad,Climate Change,,GEN,5,568,591
IIT Hyderabad,Climate Change,,OBC,5,527,564
IIT Hyderabad,Climate Change,,EWS,5,438,438
IIT Hyderabad,Climate Change,,SC,5,378,378
IIT Hyderabad,"Communications,Signal Processing and Learning",,GEN,5,692,707
IIT Hyderabad,"Communications,Signal Processing and Learning",,OBC,5,659,682
IIT Hyderabad,"Communications,Signal Processing and Learning",,EWS,5,651,678
IIT Hyderabad,"Communications,Signal Processing and Learning",,SC,5,495,506
IIT Hyderabad,"Communications,Signal Processing and Learning",,ST,5,409,416
IIT Hyderabad,Computer Science and Engineering,,GEN,5,826,837
IIT Hyderabad,Computer Science and Engineering,,OBC,5,772,781
IIT Hyderabad,Computer Science and Engineering,,OBC-PwD,5,343,343
IIT Hyderabad,Computer Science and Engineering,,EWS,5,789,797
IIT Hyderabad,Computer Science and Engineering,,SC,5,632,668
IIT Hyderabad,Computer Science and Engineering,,ST,5,546,560
IIT Hyderabad,Energy Science and Technology,,GEN,5,559,577
IIT Hyderabad,Energy Science and Technology,,OBC,5,508,539
IIT Hyderabad,Energy Science and Technology,,EWS,5,499,499
IIT Hyderabad,Energy Science and Technology,,SC,5,337,337
IIT Hyderabad,Environmental Engineering,,GEN,5,541,597
IIT Hyderabad,Environmental Engineering,,OBC,5,514,529
IIT Hyderabad,Environmental Engineering,,SC,5,412,412
IIT Hyderabad,E-waste Resource Engineering and Management,,GEN,5,364,414
IIT Hyderabad,E-waste Resource Engineering and Management,,OBC,5,338,338
IIT Hyderabad,E-waste Resource Engineering and Management,,SC,5,310,314
IIT Hyderabad,Geotechnical Engineering,,GEN,5,579,595
IIT Hyderabad,Geotechnical Engineering,,OBC,5,558,560
IIT Hyderabad,Geotechnical Engineering,,EWS,5,573,573
IIT Hyderabad,Hydraulics and Water Resources Engineering,,GEN,5,488,490
IIT Hyderabad,Hydraulics and Water Resources Engineering,,OBC,5,466,466
IIT Hyderabad,Hydraulics and Water Resources Engineering,,EWS,5,378,378
IIT Hyderabad,Hydraulics and Water Resources Engineering,,SC,5,363,363
IIT Hyderabad,Integrated Circuits and Microsystems Packaging,,OBC,5,425,689
IIT Hyderabad,Integrated Circuits and Microsystems Packaging,,ST,5,424,424
IIT Hyderabad,Integrated Design & Manufacturing,,GEN,5,644,663
IIT Hyderabad,Integrated Design & Manufacturing,,OBC,5,610,615
IIT Hyderabad,Integrated Design & Manufacturing,,EWS,5,584,584
IIT Hyderabad,Integrated Design & Manufacturing,,SC,5,442,481
IIT Hyderabad,Lightweighting Engineering,,GEN,5,367,399
IIT Hyderabad,Materials Science and Metallurgical Engineering,,GEN,5,499,504
IIT Hyderabad,Materials Science and Metallurgical Engineering,,OBC,5,465,487
IIT Hyderabad,Materials Science and Metallurgical Engineering,,EWS,5,380,380
IIT Hyderabad,Materials Science and Metallurgical Engineering,,SC,5,321,321
IIT Hyderabad,Materials Science and Metallurgical Engineering,,ST,5,257,257
IIT Hyderabad,Mechanics & Design,,GEN,5,677,694
IIT Hyderabad,Mechanics & Design,,OBC,5,656,667
IIT Hyderabad,Mechanics & Design,,EWS,5,631,663
IIT Hyderabad,Mechanics & Design,,SC,5,432,483
IIT Hyderabad,Mechanics & Design,,ST,5,314,352
IIT Hyderabad,Medical Biotechnology,,GEN,5,735,754
IIT Hyderabad,Medical Biotechnology,,OBC,5,598,617
IIT Hyderabad,Medical Biotechnology,,EWS,5,576,634
IIT Hyderabad,Medical Biotechnology,,SC,5,450,450
IIT Hyderabad,Medical Biotechnology,,ST,5,337,337
IIT Hyderabad,Medical Device Innovation,,GEN,5,556,565
IIT Hyderabad,Medical Device Innovation,,OBC,5,485,516
IIT Hyderabad,Medical Device Innovation,,EWS,5,526,526
IIT Hyderabad,Medical Device Innovation,,SC,5,310,310
IIT Hyderabad,"Medical Sensing, Analytics & Simulation (MedSAS)",,GEN,5,565,651
IIT Hyderabad,"Medical Sensing, Analytics & Simulation (MedSAS)",,OBC,5,490,502
IIT Hyderabad,"Medical Sensing, Analytics & Simulation (MedSAS)",,SC,5,284,310
IIT Hyderabad,Microelectronics & VLSI,,GEN,5,792,795
IIT Hyderabad,Microelectronics & VLSI,,OBC,5,749,749
IIT Hyderabad,Microelectronics & VLSI,,EWS,5,775,775
IIT Hyderabad,Microelectronics & VLSI,,ST,5,527,527
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,GEN,5,754,761
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,OBC,5,597,611
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,EWS,5,576,576
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,SC,5,450,450
IIT Hyderabad,Nanomedicine & Biomaterials (NBM),,ST,5,246,246
IIT Hyderabad,Network and Information Security,,GEN,5,784,804
IIT Hyderabad,Network and Information Security,,EWS,5,752,757
IIT Hyderabad,Network and Information Security,,SC,5,598,598
IIT Hyderabad,Ophthalmic Engineering,,GEN,5,329,442
IIT Hyderabad,Ophthalmic Engineering,,OBC,5,317,317
IIT Hyderabad,Power Electronics and Power Systems,,GEN,5,681,704
IIT Hyderabad,Power Electronics and Power Systems,,OBC,5,661,669
IIT Hyderabad,Power Electronics and Power Systems,,EWS,5,649,649
IIT Hyderabad,Power Electronics and Power Systems,,SC,5,539,539
IIT Hyderabad,Power Electronics and Power Systems,,ST,5,413,421
IIT Hyderabad,Quantum and Solid State Devices,,GEN,5,604,635
IIT Hyderabad,Quantum and Solid State Devices,,OBC,5,531,561
IIT Hyderabad,Quantum and Solid State Devices,,SC,5,412,412
IIT Hyderabad,Robotics and Intelligent System Engineering,,GEN,5,644,644
IIT Hyderabad,Robotics and Intelligent System Engineering,,EWS,5,640,640
IIT Hyderabad,Semiconductor Materials and Devices,,GEN,5,635,641
IIT Hyderabad,Semiconductor Materials and Devices,,OBC,5,565,571
IIT Hyderabad,Semiconductor Materials and Devices,,SC,5,412,412
IIT Hyderabad,Smart Mobility,,GEN,5,561,689
IIT Hyderabad,Smart Mobility,,OBC,5,685,685
IIT Hyderabad,Smart Mobility,,EWS,5,688,688
IIT Hyderabad,Smart Mobility,,SC,5,436,436
IIT Hyderabad,Smart Mobility,,ST,5,423,423
IIT Hyderabad,Structural Engineering,,GEN,5,678,678
IIT Hyderabad,Structural Engineering,,OBC,5,674,674
IIT Hyderabad,Structural Engineering,,EWS,5,605,605
IIT Hyderabad,Structural Engineering,,SC,5,520,520
IIT Hyderabad,Structural Engineering,,ST,5,518,518
IIT Hyderabad,Sustainable Engineering,,GEN,5,587,622
IIT Hyderabad,Sustainable Engineering,,OBC,5,501,543
IIT Hyderabad,Sustainable Engineering,,EWS,5,477,485
IIT Hyderabad,Sustainable Engineering,,SC,5,355,424
IIT Hyderabad,Sustainable Engineering,,ST,5,237,237
IIT Hyderabad,Systems and Control,,GEN,5,706,729
IIT Hyderabad,Systems and Control,,OBC,5,665,683
IIT Hyderabad,Systems and Control,,EWS,5,678,685
IIT Hyderabad,Systems and Control,,SC,5,500,523
IIT Hyderabad,Systems and Control,,ST,5,409,413
IIT Hyderabad,Techno-Entrepreneurship,,GEN,5,600,600
IIT Hyderabad,Techno-Entrepreneurship,,EWS,5,493,493
IIT Hyderabad,Techno-Entrepreneurship,,SC,5,381,381
IIT Hyderabad,Thermo-fluid Engineering,,GEN,5,656,680
IIT Hyderabad,Thermo-fluid Engineering,,OBC,5,612,629
IIT Hyderabad,Thermo-fluid Engineering,,EWS,5,604,608
IIT Hyderabad,Thermo-fluid Engineering,,SC,5,477,477
IIT Hyderabad,Thermo-fluid Engineering,,ST,5,279,330
IIT Hyderabad,Transportation Engineering,,OBC,5,647,647
IIT Hyderabad,Additive Manufacturing,,GEN,6,525,556
IIT Hyderabad,Additive Manufacturing,,OBC,6,501,504
IIT Hyderabad,Additive Manufacturing,,SC,6,335,335
IIT Hyderabad,Aerospace Engineering,,GEN,6,611,618
IIT Hyderabad,Aerospace Engineering,,OBC,6,587,594
IIT Hyderabad,Aerospace Engineering,,EWS,6,566,570
IIT Hyderabad,Aerospace Engineering,,SC,6,407,414
IIT Hyderabad,Artificial Intelligence,,GEN,6,826,830
IIT Hyderabad,Artificial Intelligence,,OBC,6,748,748
IIT Hyderabad,Artificial Intelligence,,EWS,6,777,777
IIT Hyderabad,Chemical Engineering,,GEN,6,462,513
IIT Hyderabad,Chemical Engineering,,OBC,6,408,413
